id	description	condition	B1_G1	B1_S	B1_G2	B2_G1	B2_S	B2_G2	B3_S	B3_G1	B3_G2	Mix	sumUniPeps	sumPSMs	countNum
O43715	TP53-regulated inhibitor of apoptosis 1 OS=Homo sapiens OX=9606 GN=TRIAP1 PE=1 SV=1	54C.3	213.4	188.8	306.2	255.8	198.3	248.3	174.4	255.4	207	170.5	6	7	4
O14545	TRAF-type zinc finger domain-containing protein 1 OS=Homo sapiens OX=9606 GN=TRAFD1 PE=1 SV=1	54C.3	1050.2	875.4	1211.3	1001.4	804.8	1017	683.1	983.6	1014.6	947.3	16	31	15
O43493	Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=4	54C.3	566.3	871.4	526.6	458.4	1040.6	428.3	1035.3	540.7	411.5	701	9	19	9
P23193	Transcription elongation factor A protein 1 OS=Homo sapiens OX=9606 GN=TCEA1 PE=1 SV=2	54C.3	2027.2	1887	2194	2395.5	1963.5	2230.9	2172.1	2728.4	2287.2	3542.4	14	51	18
O00267	Transcription elongation factor SPT5 OS=Homo sapiens OX=9606 GN=SUPT5H PE=1 SV=1	54C.3	381.2	426.8	443.4	408.9	435.1	426.3	514.2	429.6	458.7	3527.1	18	21	13
O14776	Transcription elongation regulator 1 OS=Homo sapiens OX=9606 GN=TCERG1 PE=1 SV=2	54C.3	385.9	437.2	471.4	438.9	446.4	406.5	625.2	458.8	469.1	3502.5	19	21	15
P17535	Transcription factor JunD OS=Homo sapiens OX=9606 GN=JUND PE=1 SV=3	54C.3	289.7	320.6	258.3	325.2	290.9	247.6	325.4	369.6	296.6	281.6	2	5	4
O15164	Transcription intermediary factor 1-alpha OS=Homo sapiens OX=9606 GN=TRIM24 PE=1 SV=3	54C.3	66.7	71.8	81	68.7	82	76.2	73	79.3	95.2	380.8	4	5	5
O14867	Transcription regulator protein BACH1 OS=Homo sapiens OX=9606 GN=BACH1 PE=1 SV=2	54C.3	581.9	507.2	637.1	679.7	492.3	677	570.9	743.8	764.1	684.2	13	17	12
P25490	Transcriptional repressor protein YY1 OS=Homo sapiens OX=9606 GN=YY1 PE=1 SV=2	54C.3	354.3	370.2	402.7	369.6	373.8	343.1	352.5	382.5	337.4	976.1	5	6	5
P01137	Transforming growth factor beta-1 proprotein OS=Homo sapiens OX=9606 GN=TGFB1 PE=1 SV=2	54C.3	954.2	754.5	1215	1069.8	705.9	1126.4	645	1025.8	1101.3	940.4	11	22	11
P13693	Translationally-controlled tumor protein OS=Homo sapiens OX=9606 GN=TPT1 PE=1 SV=1	54C.3	1447.1	1460.7	1788.4	1664.4	1380.8	1641.1	1394.2	1685.9	1724	3614.4	5	37	9
P22102	Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens OX=9606 GN=GART PE=1 SV=1	54C.3	1983.1	1931.3	2157.5	2252	1989.3	2214	2585	2600.2	2591.3	17588.1	33	78	32
O14773	Tripeptidyl-peptidase 1 OS=Homo sapiens OX=9606 GN=TPP1 PE=1 SV=2	54C.3	535.5	434.8	416.6	446.2	407.5	387.4	420.4	440.6	442	575.4	6	17	7
P23381	Tryptophan--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=WARS1 PE=1 SV=2	54C.3	4542.8	3349.6	5042.9	5666.3	3541.1	5589.2	3633.2	6432.4	6396.9	4403	18	94	22
O75157	TSC22 domain family protein 2 OS=Homo sapiens OX=9606 GN=TSC22D2 PE=1 SV=3	54C.3	791.1	736.4	992.5	928.6	726.6	988.1	745.6	953.9	1005.1	1273.5	8	20	12
P07437	Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2	54C.3	4283.6	3595.1	6088.4	4478.4	3127.3	4912.1	3283.3	4592.7	6079.9	6280.2	4	669	11
P04350	Tubulin beta-4A chain OS=Homo sapiens OX=9606 GN=TUBB4A PE=1 SV=2	54C.3	319.7	265	487.1	410.3	269.3	486	276.8	407.3	532	553.8	2	508	4
P23258	Tubulin gamma-1 chain OS=Homo sapiens OX=9606 GN=TUBG1 PE=1 SV=2	54C.3	275.4	274.9	361.6	357.3	341.7	428.5	457.8	369.6	457.2	963.5	11	17	11
P07948	Tyrosine-protein kinase Lyn OS=Homo sapiens OX=9606 GN=LYN PE=1 SV=3	54C.3	116.2	118.2	151	143.3	142.5	140.3	149.1	159.2	147.2	401.7	6	9	5
P18031	Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens OX=9606 GN=PTPN1 PE=1 SV=1	54C.3	223.9	236.7	230	226	248.4	234	359.8	265.3	273.1	2855.5	9	10	9
P08621	U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens OX=9606 GN=SNRNP70 PE=1 SV=2	54C.3	123.9	182.3	148.3	126.7	230.1	133.4	305.5	140.5	138	884.9	8	9	8
P09012	U1 small nuclear ribonucleoprotein A OS=Homo sapiens OX=9606 GN=SNRPA PE=1 SV=3	54C.3	785.4	757.6	703.8	667.4	759.5	611.1	766.8	686.3	615.9	953.7	6	28	11
P09234	U1 small nuclear ribonucleoprotein C OS=Homo sapiens OX=9606 GN=SNRPC PE=1 SV=1	54C.3	543.2	478.4	783.5	749.6	422.2	742.4	460.2	731.1	674.9	538.5	3	20	5
P08579	U2 small nuclear ribonucleoprotein B'' OS=Homo sapiens OX=9606 GN=SNRPB2 PE=1 SV=1	54C.3	1175.7	1201.9	1282.7	1294.6	1195.8	1102.9	1169.5	1390.4	1059	1256.2	6	19	10
O00566	U3 small nucleolar ribonucleoprotein protein MPP10 OS=Homo sapiens OX=9606 GN=MPHOSPH10 PE=1 SV=2	54C.3	258.9	492.5	177.2	171.5	528	158.6	594.6	165.8	127.4	531.6	5	7	5
O43395	U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2	54C.3	129.4	184.7	143.3	136	214	140.7	309.8	145.4	147.2	2114.7	7	8	7
O43172	U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2	54C.3	200.4	239.1	239.4	229.5	247.3	248.9	308.1	248.8	272.2	2092.4	7	8	7
O43290	U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1	54C.3	2153.3	2166.1	2617.9	2577.2	2629.4	2581.2	2739	2914.6	2763.9	2678	31	61	32
O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2	54C.3	1393	1594.7	1597.6	1442.6	1617.7	1520.7	2012.4	1508.2	1656.7	9716.2	42	61	37
O95777	U6 snRNA-associated Sm-like protein LSm8 OS=Homo sapiens OX=9606 GN=LSM8 PE=1 SV=3	54C.3	1037.4	874	1302.2	1339.2	850.1	1324.9	799.1	1363.9	1385.8	830.3	6	25	7
O75208	Ubiquinone biosynthesis protein COQ9, mitochondrial OS=Homo sapiens OX=9606 GN=COQ9 PE=1 SV=1	54C.3	194.7	181.5	156.9	184.7	156.1	156.7	194.3	198.7	154.9	333.8	5	5	5
P15374	Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Homo sapiens OX=9606 GN=UCHL3 PE=1 SV=1	54C.3	254.8	296.2	345	354.4	349.1	372	362.3	384	450.9	1562.5	5	12	6
P22314	Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3	54C.3	675.2	799.2	795.5	772.8	837.4	790.9	1159.6	811	919.4	9567.9	25	55	25
A0AVT1	Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1	54C.3	432.5	593.8	480.1	493.5	629.4	500.9	813.8	549.1	600	4703.6	24	34	17
P11441	Ubiquitin-like protein 4A OS=Homo sapiens OX=9606 GN=UBL4A PE=1 SV=1	54C.3	187.1	231.8	189	180.8	249.1	186.1	272.9	189	178.2	602.1	5	6	4
O94888	UBX domain-containing protein 7 OS=Homo sapiens OX=9606 GN=UBXN7 PE=1 SV=2	54C.3	956.8	949.9	1043.6	956.7	961.7	949.2	1087	1051.6	1010.8	1895.5	13	25	13
O60701	UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1	54C.3	581.7	563.5	670.4	621.5	475.9	623.1	548.7	616.2	681.9	1290.1	12	20	11
O15294	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens OX=9606 GN=OGT PE=1 SV=3	54C.3	293.8	317.6	375.2	347.6	313.8	350.2	410.1	388.7	412.8	2548.6	9	10	9
O94832	Unconventional myosin-Id OS=Homo sapiens OX=9606 GN=MYO1D PE=1 SV=2	54C.3	91.2	67.4	81.6	109.5	63.9	80.7	62.9	88.4	61.1	87.9	2	3	2
P22415	Upstream stimulatory factor 1 OS=Homo sapiens OX=9606 GN=USF1 PE=1 SV=1	54C.3	39	43.3	40.2	36	42.9	32.7	41.4	36	37.4	90.1	1	3	1
P11172	Uridine 5'-monophosphate synthase OS=Homo sapiens OX=9606 GN=UMPS PE=1 SV=1	54C.3	1900.1	2016.9	2739.6	2469	2035.9	2774.2	2190.4	2531.5	2843.6	3284.3	22	58	24
P06132	Uroporphyrinogen decarboxylase OS=Homo sapiens OX=9606 GN=UROD PE=1 SV=2	54C.3	2184.8	2044.6	2757.2	2713.1	1936.8	2753.6	1947.1	2733.5	2929.7	2033.2	16	67	21
P21281	V-type proton ATPase subunit B, brain isoform OS=Homo sapiens OX=9606 GN=ATP6V1B2 PE=1 SV=3	54C.3	1711.4	1619.9	2054.6	1978.5	1615.8	1973.5	1716	2097.9	2184.8	2287.9	19	49	21
P21283	V-type proton ATPase subunit C 1 OS=Homo sapiens OX=9606 GN=ATP6V1C1 PE=1 SV=4	54C.3	514.4	596.5	646.3	630.9	650.2	648.7	830.9	638.4	670.8	3767.7	13	21	12
O75348	V-type proton ATPase subunit G 1 OS=Homo sapiens OX=9606 GN=ATP6V1G1 PE=1 SV=3	54C.3	225.7	181.5	226.8	207.1	194.7	194.7	211.2	228.2	204.2	345.8	3	4	3
O75436	Vacuolar protein sorting-associated protein 26A OS=Homo sapiens OX=9606 GN=VPS26A PE=1 SV=2	54C.3	1102.9	893.4	1453.2	1366.2	829.6	1337.3	883.8	1493.7	1573.2	1759.8	13	33	16
O75351	Vacuolar protein sorting-associated protein 4B OS=Homo sapiens OX=9606 GN=VPS4B PE=1 SV=2	54C.3	144	206.2	165	134.2	213.9	138.8	270.2	151.7	146.6	1246.1	3	7	4
P08670	Vimentin OS=Homo sapiens OX=9606 GN=VIM PE=1 SV=4	54C.3	5572.8	3334.1	7534.7	5552.7	3111.2	6532.3	3234	6037.4	9143.5	12491.4	26	127	43
P18206	Vinculin OS=Homo sapiens OX=9606 GN=VCL PE=1 SV=4	54C.3	13664.8	11914.6	17155.5	17638.3	12122.9	17868.6	11613.9	17782.3	18275.8	11359	62	342	112
O75083	WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	54C.3	583.3	639.4	709	757.1	651	723.1	782.2	717	784.2	4943.9	16	27	16
A4D1P6	WD repeat-containing protein 91 OS=Homo sapiens OX=9606 GN=WDR91 PE=1 SV=2	54C.3	258.9	269.3	284.7	292	218.3	269	266.7	294.1	276.9	685.1	6	7	6
O75554	WW domain-binding protein 4 OS=Homo sapiens OX=9606 GN=WBP4 PE=1 SV=1	54C.3	909.2	840.2	944.9	827.5	701.2	713.9	664.8	942.3	774.6	624.3	6	12	6
P13010	X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3	54C.3	633.6	814.9	737.6	727.1	831.2	744.2	1256.1	797.5	938.7	13858.8	23	40	22
P12956	X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2	54C.3	766.3	1021.6	858.1	835.6	1025.4	837.3	1531.9	922.1	919.5	11906.9	19	37	20
P12955	Xaa-Pro dipeptidase OS=Homo sapiens OX=9606 GN=PEPD PE=1 SV=3	54C.3	713.2	628.4	845.3	901.2	625.4	898.7	671.9	994.9	987.5	1063.9	13	21	13
P16989	Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4	54C.3	1117.7	2035.6	997.9	923.4	2200.6	869.8	2383.7	1226.9	1127.3	2138	2	47	11
O95619	YEATS domain-containing protein 4 OS=Homo sapiens OX=9606 GN=YEATS4 PE=1 SV=1	54C.3	79.4	75.8	90.1	72.7	83.1	72.6	116.1	103.2	84.3	404.3	2	2	2
O95365	Zinc finger and BTB domain-containing protein 7A OS=Homo sapiens OX=9606 GN=ZBTB7A PE=1 SV=1	54C.3	168.1	182.7	152	147.4	147.3	131.2	168.4	174.9	136.8	180	4	5	3
O75152	Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens OX=9606 GN=ZC3H11A PE=1 SV=3	54C.3	291.7	298.3	325.6	272.6	304.8	292.2	322.9	300.9	298.4	1393	9	14	8
P17028	Zinc finger protein 24 OS=Homo sapiens OX=9606 GN=ZNF24 PE=1 SV=4	54C.3	270.5	270.5	251.4	232	284.9	215.6	309.9	258.3	213.7	1024.7	7	7	6
O00488	Zinc finger protein 593 OS=Homo sapiens OX=9606 GN=ZNF593 PE=1 SV=2	54C.3	271.7	230.5	257.4	215	196.1	200.3	169.7	220.7	174.7	164.4	4	7	3
O15014	Zinc finger protein 609 OS=Homo sapiens OX=9606 GN=ZNF609 PE=1 SV=2	54C.3	721.2	659.6	906.6	777.4	605	826.7	650	823.7	864.9	1348.5	16	19	14
O75312	Zinc finger protein ZPR1 OS=Homo sapiens OX=9606 GN=ZPR1 PE=1 SV=1	54C.3	686.9	749	789.3	760	794.4	734.3	854.3	844.2	812.5	1624.6	12	19	11
P09543	2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens OX=9606 GN=CNP PE=1 SV=2	57C.4	118.7	114.2	119.1	108.5	133.1	133.2	153.3	111.5	132.7	734.4	4	7	4
O43598	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 OS=Homo sapiens OX=9606 GN=DNPH1 PE=1 SV=1	57C.4	547.9	448.9	577.2	647.4	541	656.5	434.6	626	725.5	742.5	5	27	4
A1L0T0	2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=2	57C.4	84.2	88	99	105.4	107.4	91.6	121.3	96.1	104.1	299.6	2	2	2
P21953	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=BCKDHB PE=1 SV=2	57C.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA
O75832	26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens OX=9606 GN=PSMD10 PE=1 SV=1	57C.4	47	52.1	60.7	65.5	63.9	56.7	75.5	62.9	65.3	849.5	5	7	4
O00232	26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens OX=9606 GN=PSMD12 PE=1 SV=3	57C.4	1854.5	1651.7	1862.6	1534.5	1679.5	1664.3	1745	1570.9	2083.2	8269.8	18	48	25
O00487	26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens OX=9606 GN=PSMD14 PE=1 SV=1	57C.4	772.7	653.4	742.9	637.6	679.1	658.7	740.1	652.6	837	2970.8	7	19	8
O43242	26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2	57C.4	1765.7	1647.4	1793.6	1617.6	1862.4	1732.3	2000.7	1579.1	1981.2	6057.9	19	60	19
O00233	26S proteasome non-ATPase regulatory subunit 9 OS=Homo sapiens OX=9606 GN=PSMD9 PE=1 SV=3	57C.4	958	811.2	1097.1	1046	828.1	1045.1	706	938.1	1082.4	1089.2	8	32	12
P17980	26S proteasome regulatory subunit 6A OS=Homo sapiens OX=9606 GN=PSMC3 PE=1 SV=3	57C.4	2347.5	2007.9	2391.7	2061.3	1994	2228.1	2005.8	2175	2796.5	7746.3	21	62	26
O15235	28S ribosomal protein S12, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS12 PE=1 SV=1	57C.4	136.1	134.4	157.4	141.4	150	144.7	189.7	145.4	168	1286.7	2	3	2
P09110	3-ketoacyl-CoA thiolase, peroxisomal OS=Homo sapiens OX=9606 GN=ACAA1 PE=1 SV=2	57C.4	787.2	730.3	966.9	879.1	770.3	928.9	589.1	779.9	814	890.5	9	16	11
P09001	39S ribosomal protein L3, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL3 PE=1 SV=1	57C.4	7.6	3.1	2.8	6.7	7.5	2.2	13.6	5.8	2.8	90.2	2	2	1
O60825	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Homo sapiens OX=9606 GN=PFKFB2 PE=1 SV=2	57C.4	120.5	120.3	131.5	157	144.2	176	173.2	147.6	158.4	1168.9	5	7	4
O95336	6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=2	57C.4	1185.6	1031.9	1279.4	1344.4	1140.5	1370.2	894.1	1329.4	1461	1319.8	11	44	10
P10809	60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2	57C.4	16121.2	14777.3	17346.3	14060.8	14020.1	16672.1	13269.2	15124.3	19895	32383.1	32	477	60
O43823	A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	57C.4	309.7	419	270.5	220.2	486.9	255.6	451.7	247.3	283.8	1157.6	8	11	8
O96019	Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	57C.4	633.6	659.5	664.7	646.6	751.4	693.1	733.9	630.5	655.2	3695.5	11	21	11
O15143	Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3	57C.4	2073.2	1752.4	2473.8	2529.8	1856.8	2632	1405.4	2174.8	2651.9	2914.1	12	44	19
O15145	Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3	57C.4	444.8	408.5	516.7	530.2	459.8	603.9	383.2	499.6	577.6	890.7	5	15	6
O15511	Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3	57C.4	1546	1360.6	1787.3	1824.1	1389.3	1793.3	1180.7	1730.7	1910.6	1701.4	8	32	9
O95433	Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	57C.4	457.5	462.9	486.1	440.2	559.6	471.2	799.5	465.3	567.8	6565.4	11	24	14
O14561	Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3	57C.4	1804.5	1757.3	2427.6	2169.6	1803	2379	1241.6	2074.3	2675.3	2194.9	3	31	7
A8MXV4	Acyl-coenzyme A diphosphatase NUDT19 OS=Homo sapiens OX=9606 GN=NUDT19 PE=1 SV=1	57C.4	86.2	77	96.6	97.2	98.5	112.6	111.8	114.7	123.1	881	3	3	3
O75608	Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1	57C.4	742.7	601.4	879.4	846.6	670	879.5	571.1	847.7	974.5	930.7	6	22	6
O95372	Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1	57C.4	487.5	501.7	491.3	463.7	606.5	473.5	791.8	468.1	557.4	3086.4	5	14	6
P13798	Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4	57C.4	2441.6	2161.8	2987.4	3002.1	2354.6	3108.7	1835.8	2925.7	3504.2	2937.7	22	73	26
P07311	Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	57C.4	213.8	238.3	267	279.9	250.9	314.8	232	272.2	338.4	823.6	5	7	4
P07741	Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2	57C.4	1466.9	1330.7	1725	1698.8	1370	1849.4	1139.2	1712.4	1949.7	1730.6	9	53	8
P25054	Adenomatous polyposis coli protein OS=Homo sapiens OX=9606 GN=APC PE=1 SV=2	57C.4	276.3	230.3	327	256.2	224.9	299.8	193.6	285.5	343.6	387.4	9	10	6
P00813	Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	57C.4	1786.3	1471.7	2145.3	1955.9	1488.1	2059.9	1163.7	1809.7	2358.6	1750.3	11	30	13
P00568	Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3	57C.4	348.9	353.7	330.4	357.2	432.9	357.6	443.7	343.2	401.5	2470.1	7	12	7
P18085	ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3	57C.4	79.3	89.7	119.3	106.3	105.4	126.7	106.5	99.4	126.6	910.7	4	29	3
P12235	ADP/ATP translocase 1 OS=Homo sapiens OX=9606 GN=SLC25A4 PE=1 SV=4	57C.4	668.6	1017.1	642.1	599.7	2014.5	656.4	2755.4	753.5	642.9	1150.1	4	27	12
O43488	Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	57C.4	80.5	89.1	88	94.7	109.4	92	125	93.5	101.5	1339.7	7	9	5
O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	57C.4	69	62.1	59.6	64.3	89	71.4	101.1	68.9	105.6	1083.8	5	7	3
P11766	Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	57C.4	2771.6	2256.7	2961	3305.2	2540.3	3161.7	2061.2	3138.7	3465	3944.2	12	58	18
P05091	Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2	57C.4	518.9	432.7	563	550	524.4	584.6	584.1	576.3	803.3	3449.2	13	41	10
P14550	Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	57C.4	96.7	118	121.1	118.1	149.9	123.7	196.1	117.8	142	1739.5	9	12	6
O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	57C.4	39.6	32	42.7	33.1	35.3	32	31	33.8	33.2	204.2	1	1	1
P12814	Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	57C.4	4569.2	4132.7	4991.4	4786.2	4416.1	4554.5	3567	4718.4	4128.3	5228.8	26	246	41
O43707	Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	57C.4	23100.5	21273.9	20229.8	17912.4	21480.4	15998.1	17431.4	18538.6	13065.7	24564.1	38	451	86
P06280	Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1	57C.4	468	440.3	581.3	594.1	453.4	567.8	364.6	539	670.6	682	8	14	7
P17050	Alpha-N-acetylgalactosaminidase OS=Homo sapiens OX=9606 GN=NAGA PE=1 SV=2	57C.4	257.8	201.7	270.1	278.7	230.7	309.8	174.2	277.3	324.6	321.7	6	11	5
O75179	Ankyrin repeat domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ANKRD17 PE=1 SV=3	57C.4	282.9	282.3	373.6	343.1	302.1	410.5	302.1	321.2	406	2064.3	8	14	11
P04083	Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2	57C.4	510.3	698	516.8	495.4	856.2	510.4	1141.7	535.4	607	10196.3	14	39	17
P07355	Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2	57C.4	410.7	658.9	485.5	474.7	827.4	520.1	1027.2	478.6	612.7	6590	19	38	17
P08758	Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2	57C.4	237	320	266.3	264.8	404.6	271.1	453.9	254	298.5	3543	11	17	8
P08133	Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3	57C.4	206.2	257.1	242.3	211.3	282.4	234.4	288.8	216	275.8	844.1	12	12	9
P20073	Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	57C.4	153.2	173.9	152.3	150.1	229.1	180.5	302.8	148	189.8	3313.7	9	21	7
O95782	AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3	57C.4	697.1	851.6	807.7	731.5	951.8	805.5	1117.3	705.6	892.6	4277.3	16	31	17
O00203	AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3	57C.4	295.9	327.3	344.2	336.4	358.3	365.8	522.4	330.1	384.7	5123.1	17	19	14
P02654	Apolipoprotein C-I OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1	57C.4	100.7	165	116.4	97.6	283.9	144.5	209.4	89.8	136.4	226.7	2	4	2
P02649	Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1	57C.4	556.4	863	544.2	447.2	1017.5	572.7	957.4	479	587	1585.5	11	23	13
O95831	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	57C.4	3353.4	2968.2	3781.8	3804.9	3087.2	3862.8	2437.8	3503	3811.2	2631.3	21	70	25
P04424	Argininosuccinate lyase OS=Homo sapiens OX=9606 GN=ASL PE=1 SV=4	57C.4	256.3	216.5	231.3	254.2	250.2	259.9	221.5	264.9	273	495.7	8	11	7
P08243	Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4	57C.4	443.4	528.2	520	521.1	589.5	593.7	751.8	535.9	675.9	6353.7	17	30	16
O43776	Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1	57C.4	1665.3	621.6	851.7	1088.2	633.8	745.7	890.2	1102.1	1050.9	6734.9	16	40	16
P17174	Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3	57C.4	3239	2776	3878	3816.7	2984	4013.5	2437.8	3735.8	4460.3	3454.3	19	82	26
P14868	Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2	57C.4	4105.2	3693.2	5077.7	4680.3	4000.7	5049.6	3499.3	4688.2	5809.4	10473.1	29	111	30
O14497	AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3	57C.4	321.6	304.3	358.6	367.3	312.4	398.3	339.1	349.2	401.1	1764.8	12	15	10
P24539	ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2	57C.4	301.8	446.5	259.2	257	679.5	290.1	795.1	284.6	292	622.3	6	11	6
P17858	ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6	57C.4	1913	1650.1	2457.5	2366.4	1715.1	2531.9	1342.7	2238	2867.6	2089.4	15	87	20
O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2	57C.4	1055.6	1220	1076.1	875.5	1267.6	1129	1311	900.3	1322.6	3527.3	15	23	13
O00148	ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2	57C.4	188.2	241.9	187.9	208.8	262.6	203.2	354.7	191.6	262.7	3265.4	4	40	4
